"..Date.and.Time..UTC.","Receiver","Transmitter","Transmitter.Name","Transmitter.Serial","Sensor.Value","Sensor.Unit","Station.Name","Latitude","Longitude"
2014-06-09 00:36:40,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-09 00:41:36,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-09 01:13:28,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-09 01:23:25,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-09 01:45:05,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-09 01:46:28,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-09 01:48:10,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-09 01:52:05,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-09 02:03:52,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-09 02:23:08,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 00:31:44,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 00:34:45,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 00:50:43,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 00:58:10,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 01:14:28,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 01:28:58,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 01:57:21,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 01:59:33,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 02:00:54,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 02:10:57,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 02:12:16,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 02:15:57,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 02:17:05,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 02:19:39,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 02:21:19,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 02:26:55,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 02:33:30,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 02:36:44,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 02:44:55,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 02:53:04,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 02:58:56,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 03:13:15,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 03:14:53,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 03:20:08,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 03:22:27,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 03:26:01,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 03:57:43,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 04:03:38,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 04:11:02,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 04:14:04,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 04:31:12,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 04:38:16,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 04:40:54,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 04:46:22,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 05:02:45,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 05:22:09,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 05:24:38,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 05:29:16,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 05:35:58,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 05:43:27,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 05:45:43,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 05:49:07,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 06:03:05,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-10 06:31:41,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-14 16:18:24,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-15 05:40:57,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-16 07:59:05,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-16 19:53:40,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-17 06:22:45,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-17 06:48:20,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-17 22:08:25,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-17 22:20:39,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-17 22:33:04,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-17 22:35:32,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 21:26:32,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 21:27:48,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 21:36:05,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 21:37:36,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 21:49:47,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 21:52:40,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 21:55:22,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 21:59:23,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 22:01:40,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 22:03:09,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 22:05:05,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 22:10:26,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 22:12:29,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 22:15:32,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 22:18:34,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 22:21:34,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 22:27:20,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 22:29:57,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 22:32:08,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-18 22:33:26,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-19 02:40:11,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-19 02:41:26,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-19 07:50:24,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-19 07:53:09,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-19 07:57:26,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-19 08:02:13,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-19 08:03:30,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-19 08:05:01,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-19 08:06:59,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-20 08:15:41,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-20 08:19:55,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-20 08:22:27,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-20 15:14:59,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-22 07:13:34,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-22 07:15:00,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-23 06:16:12,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-24 13:05:14,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-24 13:10:49,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-24 14:57:51,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-29 06:45:55,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-06-29 16:18:44,"VR2C69-450052","A69-1601-30028",NA,NA,NA,NA,"JWS_Roundhouse",33.883414,-118.41461
2014-07-02 04:16:05,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 04:18:30,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 04:30:05,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 04:33:17,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 04:34:27,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 04:47:49,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 04:57:03,"VR2W-100160","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_10th",33.8598,-118.40654
2014-07-02 04:59:09,"VR2W-100160","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_10th",33.8598,-118.40654
2014-07-02 05:00:18,"VR2W-100160","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_10th",33.8598,-118.40654
2014-07-02 05:01:33,"VR2W-100160","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_10th",33.8598,-118.40654
2014-07-02 05:02:59,"VR2W-100160","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_10th",33.8598,-118.40654
2014-07-02 05:04:46,"VR2W-100160","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_10th",33.8598,-118.40654
2014-07-02 05:07:18,"VR2W-100160","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_10th",33.8598,-118.40654
2014-07-02 05:09:18,"VR2W-100160","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_10th",33.8598,-118.40654
2014-07-02 05:12:14,"VR2W-100160","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_10th",33.8598,-118.40654
2014-07-02 05:15:03,"VR2W-100160","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_10th",33.8598,-118.40654
2014-07-02 05:17:37,"VR2W-100160","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_10th",33.8598,-118.40654
2014-07-02 05:19:41,"VR2W-100160","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_10th",33.8598,-118.40654
2014-07-02 05:26:17,"VR2W-100160","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_10th",33.8598,-118.40654
2014-07-02 05:28:40,"VR2W-100160","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_10th",33.8598,-118.40654
2014-07-02 05:39:05,"VR2W-100160","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_10th",33.8598,-118.40654
2014-07-02 08:14:39,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 08:21:42,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 08:23:46,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 08:24:50,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 08:25:55,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 08:27:01,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 08:28:10,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 08:29:24,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 08:30:48,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 08:32:34,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 08:35:03,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 08:36:57,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 08:39:41,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 08:42:06,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 08:43:54,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 08:46:25,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 08:48:24,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
2014-07-02 08:51:18,"VR2W-102745","A69-1601-30028",NA,NA,NA,NA,"JWS_Hermosa_28th",33.87173,-118.41146
