Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
6/16/2017 16:31,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 16:32,VR2W-109196,A69-1601-46801,,,,,OCSD_19,33.57539,-117.9995
6/16/2017 16:34,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 16:34,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 16:34,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 16:36,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 16:39,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 16:39,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 16:39,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 16:39,VR2W-109175,A69-1601-46801,,,,,OCSD_3,33.58909,-117.9968
6/16/2017 16:43,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 16:43,VR2W-109175,A69-1601-46801,,,,,OCSD_3,33.58909,-117.9968
6/16/2017 16:46,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 16:46,VR2W-109175,A69-1601-46801,,,,,OCSD_3,33.58909,-117.9968
6/16/2017 16:50,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 16:50,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 16:50,VR2W-109175,A69-1601-46801,,,,,OCSD_3,33.58909,-117.9968
6/16/2017 16:52,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 16:54,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 16:54,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 16:54,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 16:57,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 16:57,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 16:57,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 16:57,VR2W-109175,A69-1601-46801,,,,,OCSD_3,33.58909,-117.9968
6/16/2017 16:59,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 16:59,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 16:59,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 16:59,VR2W-109196,A69-1601-46801,,,,,OCSD_19,33.57539,-117.9995
6/16/2017 17:02,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 17:02,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 17:07,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 17:07,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 17:07,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 17:09,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 17:12,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 17:14,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 17:14,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 17:14,VR2W-109175,A69-1601-46801,,,,,OCSD_3,33.58909,-117.9968
6/16/2017 17:16,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 17:16,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 17:19,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 17:19,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 17:19,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 17:19,VR2W-109175,A69-1601-46801,,,,,OCSD_3,33.58909,-117.9968
6/16/2017 17:25,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 17:25,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 17:25,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 17:25,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 17:25,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 17:25,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 17:28,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 17:28,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 17:28,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 17:28,VR2W-109175,A69-1601-46801,,,,,OCSD_3,33.58909,-117.9968
6/16/2017 17:30,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 17:31,VR2W-109188,A69-1601-46801,,,,,OCSD_18,33.57719,-118.0044
6/16/2017 17:36,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 17:36,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 17:39,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 17:39,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 17:39,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 17:44,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 17:46,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 17:46,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 17:46,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 17:46,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 17:49,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 17:49,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 17:51,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 17:51,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 17:51,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 17:51,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 17:54,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 17:54,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 17:54,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 17:54,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 17:58,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 17:58,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 17:58,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 18:10,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 18:10,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 18:16,VR2W-109175,A69-1601-46801,,,,,OCSD_3,33.58909,-117.9968
6/16/2017 18:19,VR2W-109156,A69-1601-46801,,,,,OCSD_15,33.57755,-117.9920
6/16/2017 18:19,VR2W-129791,A69-1601-46801,,,,,OCSD_12,33.58297,-118.0069
6/16/2017 18:19,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 18:21,VR2W-109156,A69-1601-46801,,,,,OCSD_15,33.57755,-117.9920
6/16/2017 18:21,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 18:21,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 18:21,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 18:25,VR2W-109156,A69-1601-46801,,,,,OCSD_15,33.57755,-117.9920
6/16/2017 18:25,VR2W-109175,A69-1601-46801,,,,,OCSD_3,33.58909,-117.9968
6/16/2017 18:27,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 18:27,VR2W-129791,A69-1601-46801,,,,,OCSD_12,33.58297,-118.0069
6/16/2017 18:27,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 18:27,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 18:27,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 18:27,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 18:30,VR2W-109156,A69-1601-46801,,,,,OCSD_15,33.57755,-117.9920
6/16/2017 18:30,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 18:30,VR2W-129791,A69-1601-46801,,,,,OCSD_12,33.58297,-118.0069
6/16/2017 18:30,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 18:34,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 18:34,VR2W-114012,A69-1601-46801,,,,,OCSD_10,33.58151,-117.9894
6/16/2017 18:36,VR2W-109156,A69-1601-46801,,,,,OCSD_15,33.57755,-117.9920
6/16/2017 18:36,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 18:36,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 18:36,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 18:36,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 18:36,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 18:36,VR2W-114012,A69-1601-46801,,,,,OCSD_10,33.58151,-117.9894
6/16/2017 18:38,VR2W-109156,A69-1601-46801,,,,,OCSD_15,33.57755,-117.9920
6/16/2017 18:38,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 18:38,VR2W-129791,A69-1601-46801,,,,,OCSD_12,33.58297,-118.0069
6/16/2017 18:38,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 18:38,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 18:38,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 18:38,VR2W-109175,A69-1601-46801,,,,,OCSD_3,33.58909,-117.9968
6/16/2017 18:40,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 18:40,VR2W-114012,A69-1601-46801,,,,,OCSD_10,33.58151,-117.9894
6/16/2017 18:42,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 18:42,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 18:44,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 18:44,VR2W-129791,A69-1601-46801,,,,,OCSD_12,33.58297,-118.0069
6/16/2017 18:44,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 18:44,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 18:44,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 18:44,VR2W-109175,A69-1601-46801,,,,,OCSD_3,33.58909,-117.9968
6/16/2017 18:44,VR2W-109196,A69-1601-46801,,,,,OCSD_19,33.57539,-117.9995
6/16/2017 18:47,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 18:49,VR2W-109156,A69-1601-46801,,,,,OCSD_15,33.57755,-117.9920
6/16/2017 18:49,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 18:49,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 18:49,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 18:49,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 18:52,VR2W-109156,A69-1601-46801,,,,,OCSD_15,33.57755,-117.9920
6/16/2017 18:53,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 18:53,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 18:53,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 18:54,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 18:54,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 18:56,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 18:56,VR2W-109175,A69-1601-46801,,,,,OCSD_3,33.58909,-117.9968
6/16/2017 19:01,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 19:01,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 19:01,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 19:04,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 19:04,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 19:06,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 19:06,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 19:06,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 19:09,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 19:09,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 19:09,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 19:14,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 19:14,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 19:14,VR2W-114012,A69-1601-46801,,,,,OCSD_10,33.58151,-117.9894
6/16/2017 19:16,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 19:16,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 19:18,VR2W-109156,A69-1601-46801,,,,,OCSD_15,33.57755,-117.9920
6/16/2017 19:18,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 19:18,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 19:21,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 19:21,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 19:21,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 19:21,VR2W-109196,A69-1601-46801,,,,,OCSD_19,33.57539,-117.9995
6/16/2017 19:24,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 19:24,VR2W-100162,A69-1601-46801,,,,,OCSD_7,33.58693,-118.0043
6/16/2017 19:26,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 19:27,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 19:27,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 19:27,VR2W-114012,A69-1601-46801,,,,,OCSD_10,33.58151,-117.9894
6/16/2017 19:29,VR2W-109156,A69-1601-46801,,,,,OCSD_15,33.57755,-117.9920
6/16/2017 19:29,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 19:29,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 19:29,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 19:29,VR2W-109175,A69-1601-46801,,,,,OCSD_3,33.58909,-117.9968
6/16/2017 19:34,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 19:34,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 19:34,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 19:34,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 19:34,VR2W-109175,A69-1601-46801,,,,,OCSD_3,33.58909,-117.9968
6/16/2017 19:37,VR2W-109156,A69-1601-46801,,,,,OCSD_15,33.57755,-117.9920
6/16/2017 19:37,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 19:37,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 19:40,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 19:43,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 19:43,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 19:43,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 19:43,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 19:45,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 19:45,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 19:45,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 19:48,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 19:48,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 19:50,VR2W-109156,A69-1601-46801,,,,,OCSD_15,33.57755,-117.9920
6/16/2017 19:52,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 19:52,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 19:52,VR2W-109201,A69-1601-46801,,,,,OCSD_20,33.57358,-117.9945
6/16/2017 19:52,VR2W-109196,A69-1601-46801,,,,,OCSD_19,33.57539,-117.9995
6/16/2017 19:58,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 20:00,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 20:00,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 20:00,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 20:00,VR2W-109175,A69-1601-46801,,,,,OCSD_3,33.58909,-117.9968
6/16/2017 20:04,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 20:04,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 20:04,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 20:07,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 20:07,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 20:07,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 20:07,VR2W-109196,A69-1601-46801,,,,,OCSD_19,33.57539,-117.9995
6/16/2017 20:09,VR2W-109156,A69-1601-46801,,,,,OCSD_15,33.57755,-117.9920
6/16/2017 20:09,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 20:09,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 20:11,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 20:11,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 20:11,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 20:13,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 20:13,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 20:13,VR2W-109196,A69-1601-46801,,,,,OCSD_19,33.57539,-117.9995
6/16/2017 20:15,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 20:17,VR2W-109201,A69-1601-46801,,,,,OCSD_20,33.57358,-117.9945
6/16/2017 20:19,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 20:19,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 20:29,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 20:31,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 20:31,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 20:34,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 20:36,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 20:39,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 20:39,VR2W-109175,A69-1601-46801,,,,,OCSD_3,33.58909,-117.9968
6/16/2017 20:41,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 20:43,VR2W-109156,A69-1601-46801,,,,,OCSD_15,33.57755,-117.9920
6/16/2017 20:43,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 20:46,VR2W-112752,A69-1601-46801,,,,,OCSD_14,33.57936,-117.9970
6/16/2017 20:46,VR2W-109201,A69-1601-46801,,,,,OCSD_20,33.57358,-117.9945
6/16/2017 20:49,VR2W-109156,A69-1601-46801,,,,,OCSD_15,33.57755,-117.9920
6/16/2017 20:52,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 20:52,VR2W-103958,A69-1601-46801,,,,,OCSD_8,33.58512,-117.9993
6/16/2017 20:55,VR2W-109188,A69-1601-46801,,,,,OCSD_18,33.57719,-118.0044
6/16/2017 20:58,VR2W-109156,A69-1601-46801,,,,,OCSD_15,33.57755,-117.9920
6/16/2017 20:58,VR2W-109200,A69-1601-46801,,,,,OCSD_13,33.58116,-118.0019
6/16/2017 20:58,VR2W-109170,A69-1601-46801,,,,,OCSD_9,33.58332,-117.9944
6/16/2017 20:58,VR2W-129790,A69-1601-46801,,,,,OCSD_4,33.58729,-117.9919
6/16/2017 20:58,VR2W-114012,A69-1601-46801,,,,,OCSD_10,33.58151,-117.9894
6/16/2017 20:58,VR2W-109175,A69-1601-46801,,,,,OCSD_3,33.58909,-117.9968
