Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
6/20/2017 16:56,VR2W-109186,A69-1601-46826,,,,,OCSD_24,33.5714,-118.0020
6/20/2017 16:56,VR2W-109201,A69-1601-46826,,,,,OCSD_20,33.5736,-117.9945
6/20/2017 17:00,VR2W-109186,A69-1601-46826,,,,,OCSD_24,33.5714,-118.0020
6/20/2017 17:10,VR2W-109186,A69-1601-46826,,,,,OCSD_24,33.5714,-118.0020
6/20/2017 17:20,VR2W-109200,A69-1601-46826,,,,,OCSD_13,33.5812,-118.0019
6/20/2017 17:37,VR2W-109186,A69-1601-46826,,,,,OCSD_24,33.5714,-118.0020
6/20/2017 17:56,VR2W-109201,A69-1601-46826,,,,,OCSD_20,33.5736,-117.9945
6/20/2017 17:57,VR2W-109201,A69-1601-46826,,,,,OCSD_20,33.5736,-117.9945
6/20/2017 17:57,VR2W-109196,A69-1601-46826,,,,,OCSD_19,33.5754,-117.9995
6/20/2017 17:59,VR2W-109200,A69-1601-46826,,,,,OCSD_13,33.5812,-118.0019
6/20/2017 17:59,VR2W-109201,A69-1601-46826,,,,,OCSD_20,33.5736,-117.9945
6/20/2017 17:59,VR2W-109196,A69-1601-46826,,,,,OCSD_19,33.5754,-117.9995
6/20/2017 18:02,VR2W-109156,A69-1601-46826,,,,,OCSD_15,33.5776,-117.9920
6/20/2017 18:04,VR2W-109156,A69-1601-46826,,,,,OCSD_15,33.5776,-117.9920
6/20/2017 18:04,VR2W-112752,A69-1601-46826,,,,,OCSD_14,33.5794,-117.9970
6/20/2017 18:09,VR2W-109156,A69-1601-46826,,,,,OCSD_15,33.5776,-117.9920
6/20/2017 18:09,VR2W-112752,A69-1601-46826,,,,,OCSD_14,33.5794,-117.9970
6/20/2017 18:11,VR2W-109156,A69-1601-46826,,,,,OCSD_15,33.5776,-117.9920
6/20/2017 18:12,VR2W-114012,A69-1601-46826,,,,,OCSD_10,33.5815,-117.9894
6/20/2017 18:12,VR2W-109196,A69-1601-46826,,,,,OCSD_19,33.5754,-117.9995
6/20/2017 18:14,VR2W-109156,A69-1601-46826,,,,,OCSD_15,33.5776,-117.9920
6/20/2017 18:16,VR2W-109156,A69-1601-46826,,,,,OCSD_15,33.5776,-117.9920
6/20/2017 18:16,VR2W-114012,A69-1601-46826,,,,,OCSD_10,33.5815,-117.9894
6/20/2017 18:16,VR2W-109201,A69-1601-46826,,,,,OCSD_20,33.5736,-117.9945
6/20/2017 18:16,VR2W-109196,A69-1601-46826,,,,,OCSD_19,33.5754,-117.9995
6/20/2017 18:21,VR2W-109201,A69-1601-46826,,,,,OCSD_20,33.5736,-117.9945
6/20/2017 18:29,VR2W-109186,A69-1601-46826,,,,,OCSD_24,33.5714,-118.0020
6/20/2017 18:32,VR2W-109186,A69-1601-46826,,,,,OCSD_24,33.5714,-118.0020
6/20/2017 18:35,VR2W-109186,A69-1601-46826,,,,,OCSD_24,33.5714,-118.0020
6/20/2017 18:39,VR2W-109186,A69-1601-46826,,,,,OCSD_24,33.5714,-118.0020
6/20/2017 18:41,VR2W-109196,A69-1601-46826,,,,,OCSD_19,33.5754,-117.9995
6/20/2017 18:49,VR2W-109186,A69-1601-46826,,,,,OCSD_24,33.5714,-118.0020
6/20/2017 19:00,VR2W-104919,A69-1601-46826,,,,,OCSD_23,33.5732,-118.0069
6/20/2017 19:00,VR2W-110680,A69-1601-46826,,,,,OCSD_22,33.5750,-118.0119
6/20/2017 19:05,VR2W-109186,A69-1601-46826,,,,,OCSD_24,33.5714,-118.0020
6/20/2017 19:10,VR2W-109186,A69-1601-46826,,,,,OCSD_24,33.5714,-118.0020
6/29/2017 16:29,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/29/2017 17:00,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/29/2017 17:02,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/29/2017 17:08,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 00:24,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 00:33,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 00:51,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 01:02,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 01:04,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 01:12,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 01:15,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 01:18,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 01:20,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 01:26,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 01:31,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 01:34,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 22:00,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 22:03,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 22:05,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 22:08,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 22:09,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 22:12,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
6/30/2017 22:14,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/2/2017 12:51,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/2/2017 23:23,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/2/2017 23:25,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/3/2017 00:49,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/3/2017 00:58,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 01:23,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 01:34,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 01:46,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 01:48,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 01:51,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 01:54,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 14:49,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 14:53,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 15:22,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 15:25,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 15:38,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 16:29,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 16:34,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 16:37,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 16:39,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 16:49,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 17:22,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 21:55,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 22:04,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/4/2017 22:09,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/5/2017 09:00,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/5/2017 09:24,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/5/2017 16:42,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/5/2017 18:19,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/5/2017 18:22,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/5/2017 22:56,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/5/2017 23:01,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/5/2017 23:03,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/5/2017 23:05,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/5/2017 23:09,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/5/2017 23:15,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/5/2017 23:20,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/5/2017 23:27,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/5/2017 23:33,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/5/2017 23:39,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/5/2017 23:46,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 00:54,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 02:07,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 02:12,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 02:27,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 02:44,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 02:51,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 02:54,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 02:56,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 03:00,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 03:03,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 05:59,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 12:40,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 14:33,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 14:45,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 14:48,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 14:50,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 14:53,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 15:18,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 16:24,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 16:26,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 16:33,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 16:35,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 16:39,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 16:41,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 16:44,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 16:51,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 17:02,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 17:04,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 17:06,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/6/2017 17:19,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/7/2017 02:19,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/7/2017 02:21,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/7/2017 02:23,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/7/2017 02:26,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/7/2017 02:28,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/7/2017 02:40,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/7/2017 05:08,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/7/2017 05:11,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/7/2017 06:36,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/7/2017 22:43,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/7/2017 23:59,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/8/2017 00:03,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/8/2017 02:41,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/8/2017 02:44,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/8/2017 02:53,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/8/2017 03:00,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/8/2017 03:03,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/8/2017 03:05,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/9/2017 13:51,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/9/2017 15:04,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/9/2017 15:13,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/10/2017 13:46,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/10/2017 13:48,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/11/2017 17:03,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/11/2017 17:36,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/11/2017 17:47,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/11/2017 17:56,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/11/2017 17:59,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/11/2017 18:01,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/11/2017 18:03,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/11/2017 18:10,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/11/2017 21:40,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/11/2017 22:36,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/11/2017 22:46,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/11/2017 22:51,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/11/2017 22:54,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/11/2017 23:21,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/11/2017 23:32,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/11/2017 23:37,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/12/2017 00:00,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
7/12/2017 01:09,VR2W-130873,A69-1601-46826,,,,,SanMiguelNorth,34.0570,-120.3455
